iter	Passed	Remaining
604	3296	2152
605	3302	2146
606	3307	2141
607	3312	2135
608	3318	2130
609	3323	2124
610	3327	2118
611	3333	2113
612	3338	2107
613	3343	2101
614	3348	2095
615	3353	2090
616	3358	2084
617	3363	2079
618	3369	2073
619	3374	2068
620	3380	2063
621	3385	2057
622	3391	2052
623	3396	2046
624	3403	2041
625	3408	2036
626	3415	2031
627	3420	2026
628	3425	2020
629	3431	2015
630	3436	2009
631	3441	2003
632	3446	1998
633	3451	1992
634	3456	1986
635	3461	1980
636	3466	1975
637	3471	1969
638	3476	1963
639	3481	1958
640	3486	1952
641	3491	1946
642	3496	1941
643	3502	1935
644	3507	1930
645	3512	1924
646	3518	1919
647	3522	1913
648	3527	1907
649	3532	1902
650	3537	1896
651	3543	1891
652	3548	1885
653	3553	1880
654	3560	1875
655	3565	1869
656	3570	1864
657	3576	1858
658	3581	1853
659	3586	1847
660	3591	1841
661	3596	1836
662	3601	1830
663	3607	1825
664	3613	1820
665	3618	1814
666	3623	1809
667	3628	1803
668	3633	1797
669	3638	1792
670	3643	1786
671	3648	1780
672	3653	1775
673	3658	1769
674	3663	1763
675	3668	1758
676	3673	1752
677	3678	1746
678	3682	1741
679	3688	1735
680	3693	1729
681	3698	1724
682	3703	1719
683	3708	1713
684	3713	1707
685	3719	1702
686	3724	1696
687	3729	1691
688	3733	1685
689	3739	1679
690	3744	1674
691	3749	1668
692	3755	1663
693	3760	1658
694	3765	1652
695	3771	1647
696	3776	1641
697	3781	1636
698	3786	1630
699	3791	1624
700	3796	1619
701	3802	1614
702	3808	1608
703	3814	1603
704	3819	1598
705	3824	1592
706	3829	1587
707	3835	1581
708	3839	1576
709	3844	1570
710	3850	1564
711	3855	1559
712	3860	1553
713	3865	1548
714	3870	1542
715	3875	1537
716	3880	1531
717	3885	1526
718	3890	1520
719	3896	1515
720	3902	1510
721	3907	1504
722	3913	1499
723	3918	1493
724	3923	1488
725	3929	1482
726	3934	1477
727	3939	1471
728	3944	1466
729	3949	1460
730	3954	1455
731	3959	1449
732	3964	1444
733	3969	1438
734	3974	1432
735	3980	1427
736	3985	1422
737	3990	1416
738	3996	1411
739	4001	1406
740	4007	1400
741	4013	1395
742	4018	1390
743	4023	1384
744	4029	1379
745	4033	1373
746	4039	1367
747	4044	1362
748	4049	1356
749	4054	1351
750	4059	1346
751	4065	1340
752	4070	1335
753	4075	1329
754	4080	1324
755	4085	1318
756	4090	1313
757	4095	1307
758	4100	1301
759	4105	1296
760	4110	1290
761	4115	1285
762	4121	1280
763	4126	1274
764	4131	1269
765	4137	1263
766	4142	1258
767	4147	1253
768	4152	1247
769	4158	1242
770	4163	1236
771	4167	1230
772	4173	1225
773	4178	1220
774	4183	1214
775	4189	1209
776	4194	1203
777	4200	1198
778	4205	1193
779	4211	1187
780	4216	1182
781	4222	1177
782	4226	1171
783	4232	1166
784	4237	1160
785	4242	1155
786	4247	1149
787	4252	1144
788	4257	1138
789	4262	1133
790	4268	1127
791	4273	1122
792	4278	1116
793	4284	1111
794	4289	1106
795	4294	1100
796	4300	1095
797	4304	1089
798	4309	1084
799	4314	1078
800	4319	1073
801	4325	1067
802	4330	1062
803	4335	1056
804	4340	1051
805	4346	1046
806	4351	1040
807	4356	1035
808	4361	1029
809	4366	1024
810	4371	1018
811	4376	1013
812	4382	1008
813	4387	1002
814	4393	997
815	4399	991
816	4404	986
817	4410	981
818	4416	976
819	4422	970
820	4427	965
821	4433	959
822	4438	954
823	4443	949
824	4448	943
825	4453	938
826	4458	932
827	4463	927
828	4468	921
829	4473	916
830	4478	910
831	4483	905
832	4488	899
833	4493	894
834	4498	888
835	4503	883
836	4508	878
837	4513	872
838	4518	867
839	4523	861
840	4528	856
841	4534	850
842	4539	845
843	4545	840
844	4550	834
845	4555	829
846	4560	823
847	4565	818
848	4571	812
849	4576	807
850	4581	802
851	4587	796
852	4592	791
853	4597	786
854	4602	780
855	4608	775
856	4613	769
857	4618	764
858	4624	759
859	4629	753
860	4633	748
861	4639	742
862	4643	737
863	4649	731
864	4654	726
865	4659	721
866	4664	715
867	4669	710
868	4674	704
869	4679	699
870	4684	693
871	4689	688
872	4694	682
873	4699	677
874	4705	672
875	4710	666
876	4715	661
877	4721	656
878	4726	650
879	4731	645
880	4736	639
881	4741	634
882	4747	629
883	4752	623
884	4757	618
885	4762	612
886	4767	607
887	4772	601
888	4777	596
889	4782	591
890	4787	585
891	4792	580
892	4797	574
893	4802	569
894	4808	564
895	4814	558
896	4819	553
897	4824	547
898	4829	542
899	4834	537
900	4839	531
901	4844	526
902	4850	520
903	4854	515
904	4859	510
905	4865	504
906	4870	499
907	4875	493
908	4880	488
909	4885	483
910	4890	477
911	4895	472
912	4901	467
913	4906	461
914	4911	456
915	4916	450
916	4921	445
917	4927	440
918	4933	434
919	4938	429
920	4944	424
921	4949	418
922	4954	413
923	4960	407
924	4964	402
925	4969	397
926	4975	391
927	4980	386
928	4985	381
929	4990	375
930	4996	370
931	5002	364
932	5013	360
933	5020	354
934	5026	349
935	5032	344
936	5037	338
937	5043	333
938	5048	327
939	5053	322
940	5059	317
941	5064	311
942	5069	306
943	5074	301
944	5079	295
945	5084	290
946	5089	284
947	5094	279
948	5099	274
949	5104	268
950	5109	263
951	5114	257
952	5120	252
953	5125	247
954	5131	241
955	5136	236
956	5141	231
957	5146	225
958	5152	220
959	5157	214
960	5162	209
961	5167	204
962	5172	198
963	5178	193
964	5183	188
965	5188	182
966	5194	177
967	5200	171
968	5206	166
969	5211	161
970	5217	155
971	5222	150
972	5227	145
973	5233	139
974	5238	134
975	5243	128
976	5249	123
977	5254	118
978	5259	112
979	5264	107
980	5269	102
981	5274	96
982	5279	91
983	5284	85
984	5289	80
985	5294	75
986	5300	69
987	5306	64
988	5311	59
989	5317	53
990	5323	48
991	5328	42
992	5333	37
993	5339	32
994	5344	26
995	5349	21
996	5354	16
997	5360	10
998	5366	5
999	5372	0
